Feature,Importance Mean,Importance Std
adc0_data1,0.03653788216567981,0.014968789751012556
adc0_data2,0.035567320390041214,0.012349933683987322
adc0_data3,0.03312658955187333,0.013365829201515116
adc0_data6,-0.0018596835223642111,0.002941063949412004
adc0_data7,0.014966735087578292,0.007077261784764863
adc0_data8,0.025173527321553858,0.009470658901234202
adc0_data9,0.007539876525982763,0.006063192757656373
adc0_data10,0.0015193913539504208,0.0032686949603753694
adc0_data11,0.01759639416575066,0.009832887487672698
adc0_data12,0.04048544165352093,0.017507874279999336
adc1_data0,0.0038983689370405625,0.006102840121577989
adc1_data1,0.014223112971878532,0.006179113564891397
adc1_data2,-0.0023054912573533077,0.0021011930875400255
adc1_data3,0.003212117575870131,0.0027577434924727132
adc1_data4,0.03263718062186434,0.013468467194022267
adc1_data5,0.048837215528997266,0.018141691345553893
adc1_data6,0.01401402354369451,0.008793658994727642
adc1_data7,0.004849787492625229,0.004004639282470501
adc1_data8,0.01959077422965886,0.008355891531340538
adc1_data9,0.0392071193763411,0.030730737906838813
adc1_data10,-6.260577613722285e-05,0.0019726058021170756
adc1_data11,0.01513046012140094,0.007945087166804433
adc1_data13,0.027280268695721165,0.013433760907458134
adc1_data14,0.03723949902282133,0.01770297246122354
adc1_data15,0.032548811730282026,0.016550950803101573
adc2_data0,0.052840014686194335,0.024502669791040512
adc2_data1,-0.005235689619909489,0.0023870562252943255
adc2_data2,0.06414774781540408,0.03515190835096786
adc2_data3,0.09156211419990254,0.03404526030454218
adc2_data4,0.007208968042347341,0.005036385933842164
adc2_data5,0.017003982364492444,0.005822141165029306
adc2_data8,0.038416258818573676,0.018447784290315235
adc2_data9,0.014913264349455408,0.008525162314022384
adc2_data11,0.006028900572781404,0.002811473552103673
adc2_data13,0.007422195900286042,0.0039228582346191145
adc2_data14,0.0024593700225044508,0.005399682986025586
adc2_data15,0.01674618871332152,0.007728986426021176
adc3_data0,0.019338667849251354,0.008654916689510612
adc3_data2,0.0007467825190363778,0.003471759680954236
adc3_data3,0.015508256063612117,0.010607529885189527
adc3_data4,0.1529311329760979,0.037335283476476064
adc3_data6,0.01950612861292574,0.006607289890641769
adc3_data7,0.0594371159508638,0.014297821952268844
adc3_data8,0.02244897454963924,0.009579979402542196
adc3_data9,0.01661417421323697,0.012096542486936089
adc3_data11,0.05772158447795077,0.019342898695563514
