Feature,Importance Mean,Importance Std
adc0_data1,0.020140919406749856,0.016083998905344832
adc0_data2,0.014477438891657809,0.006310724438604291
adc0_data3,0.03209412319075424,0.01558147112146761
adc0_data6,0.001146426592658896,0.001960387855348734
adc0_data7,0.014087337706332975,0.007610589612722123
adc0_data8,0.01718188327928034,0.009254533003255098
adc0_data9,0.003708425717087406,0.0038680146176982453
adc0_data10,0.001528325697517366,0.003340657592064568
adc0_data11,0.001827798675239152,0.00901286084224456
adc0_data12,0.07683287057871435,0.03207472966816035
adc1_data0,0.014198074013378633,0.01148091370076962
adc1_data1,0.026445030212109477,0.012939374632584592
adc1_data2,1.531836700671696e-05,0.0018056689495459578
adc1_data3,0.00044655585928970174,0.0032446793423292304
adc1_data4,0.03043963280586289,0.013171390551220115
adc1_data5,0.023269493875102326,0.014247440351834161
adc1_data6,0.0027749874791476213,0.004577863270978197
adc1_data7,0.01648901584949486,0.007243036242489267
adc1_data8,0.010995329340854156,0.011312483325659688
adc1_data9,0.03114984931201411,0.030901006388418445
adc1_data10,0.016987199102646837,0.009816702008050146
adc1_data11,0.0319944076090512,0.015691439904173557
adc1_data13,0.012525040440482343,0.006629214612003402
adc1_data14,0.03194487929207099,0.014657796297177577
adc1_data15,0.05231884244129387,0.025045881789497453
adc2_data0,0.05483874168008919,0.020174724063459777
adc2_data1,0.002886440480485017,0.0031047758934770655
adc2_data2,0.029049781428617298,0.02540312464522961
adc2_data3,0.06741474667975136,0.026309463736230113
adc2_data4,0.0016860297371941932,0.004676360319747279
adc2_data5,0.0161545299055863,0.006481887732004474
adc2_data8,0.004962151062721211,0.005668847295862362
adc2_data9,0.01845904657839168,0.014162565800162548
adc2_data11,0.003327681304669225,0.0025001486058396456
adc2_data13,0.01491992478870372,0.008728301666238898
adc2_data14,0.007241710646437633,0.004332653835762135
adc2_data15,0.007916879845114978,0.006323842983309321
adc3_data0,0.02211083121563055,0.013037882796871294
adc3_data2,0.006124202293906779,0.003808109639945499
adc3_data3,0.02661141534500368,0.013970064214666893
adc3_data4,0.09146717085001413,0.02804950038393007
adc3_data6,0.04335108101672603,0.019880134574512737
adc3_data7,0.04103144649089506,0.014635003398033548
adc3_data8,0.03356272544212012,0.018333937429035663
adc3_data9,0.01583811587823921,0.010001427009290947
adc3_data11,0.07209490156819139,0.023914703168604917
