adc0_data0,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data13
-0.0015112070832401514,-0.015408063307404518,0.01321583054959774,-0.06090453639626503,-0.020572438836097717,0.0002686208172235638,-0.10424870252609253,0.008215880021452904,-0.02851056680083275,-0.021825691685080528,-0.03639949858188629,-0.1044696718454361,-0.009493667632341385,-0.03455384448170662,-0.012084076181054115,-0.05466892942786217,0.00961071252822876,-0.023661045357584953,0.016493117436766624,-0.01810482330620289,0.010994643904268742,0.0074820443987846375,0.01130000688135624,-0.004517961759120226,0.03289886936545372,0.0046390872448682785,0.00483705522492528,-0.0008784974925220013,-0.052568256855010986,-0.042342230677604675,-0.040063370019197464,-0.019832680001854897,0.021198194473981857,-0.015381119213998318,0.01144289318472147,0.023512016981840134,0.03581948205828667,-0.07643008977174759,0.09508343786001205,0.023249315097928047,-0.004953238181769848,0.0008708851528353989,0.025118252262473106,-0.015532094985246658,0.01653726026415825,-0.028773868456482887,-0.025510363280773163,0.006743169389665127
0.004419063217937946,0.019033415243029594,0.01363188587129116,0.03474530205130577,0.023186510428786278,0.0002686208172235638,0.02249644510447979,0.02959894761443138,0.009934940375387669,-0.015316599048674107,0.02123497799038887,0.05753375589847565,0.016986044123768806,0.014434431679546833,0.007655953522771597,0.024163443595170975,0.013810906559228897,-0.03590240702033043,0.021204622462391853,0.005807075183838606,0.004471997264772654,0.014078514650464058,0.011192748323082924,-0.0335114486515522,0.03561798483133316,0.0046390872448682785,0.004733030218631029,-0.0008784974925220013,0.02900182269513607,0.018503908067941666,-0.0013152912724763155,0.01529170572757721,0.046931710094213486,-0.012643571011722088,0.013086169958114624,0.023512016981840134,0.022824125364422798,0.010464649647474289,0.037420596927404404,0.021892882883548737,-0.004953238181769848,0.0008708851528353989,0.025118252262473106,0.02276616357266903,0.01653726026415825,0.014846996404230595,0.009432831779122353,0.006743169389665127
-0.0015112070832401514,-0.01745408959686756,0.01321583054959774,-0.04873092100024223,-0.020572438836097717,0.0002686208172235638,-0.03952778875827789,0.008215880021452904,-0.02851056680083275,-0.021825691685080528,-0.03639949858188629,-0.11176713556051254,0.0010982155799865723,-0.03037191741168499,-0.009912671521306038,-0.055954232811927795,0.0086276950314641,-0.014429855160415173,0.01732669398188591,-0.015320563688874245,0.010994643904268742,0.006351219490170479,0.01076372992247343,0.0009183185757137835,0.02629530057311058,0.0046390872448682785,0.00483705522492528,-0.0008784974925220013,-0.04244641214609146,-0.03142111748456955,-0.04948129877448082,-0.01357288658618927,0.00894412025809288,-0.015054244548082352,0.01359969936311245,0.018122320994734764,0.03869455307722092,-0.07643008977174759,0.07239028066396713,0.019632136449217796,-0.005459447856992483,0.0008708851528353989,0.025118252262473106,-0.012237627990543842,0.01653726026415825,-0.028773868456482887,-0.025510363280773163,0.006743169389665127
-0.0015112070832401514,-0.016772080212831497,0.01321583054959774,-0.06438270956277847,-0.020572438836097717,0.0002686208172235638,-0.019302505999803543,0.008215880021452904,-0.028676986694335938,-0.021825691685080528,-0.03639949858188629,-0.12344307452440262,-0.004197726957499981,-0.03037191741168499,-0.011491876095533371,-0.05509736016392708,0.009878814220428467,-0.016436634585261345,0.017000511288642883,-0.01794104091823101,0.010994643904268742,0.006539690308272839,0.010602843947708607,-0.003611916908994317,0.026683758944272995,0.0046390872448682785,0.004733030218631029,-0.0008784974925220013,-0.045423444360494614,-0.038129787892103195,-0.04113970324397087,-0.013225125148892403,0.00894412025809288,-0.013174740597605705,0.013496988452970982,0.01946975477039814,0.03846455365419388,-0.07643008977174759,0.07201829552650452,0.018501756712794304,-0.006066901609301567,0.0008708851528353989,0.025118252262473106,-0.01429667603224516,0.01653726026415825,-0.028773868456482887,-0.025510363280773163,0.006743169389665127
-0.0015112070832401514,-0.015408063307404518,0.01321583054959774,-0.0626436322927475,-0.020572438836097717,0.0002686208172235638,-0.08132672309875488,0.008215880021452904,-0.02851056680083275,-0.021825691685080528,-0.03639949858188629,-0.10009119659662247,-0.009012218564748764,-0.03395643085241318,-0.011886675842106342,-0.05466892942786217,0.009878814220428467,-0.022456977516412735,0.01652936451137066,-0.01810482330620289,0.010994643904268742,0.006539690308272839,0.01124637946486473,-0.009954242967069149,0.03017975203692913,0.0046390872448682785,0.00483705522492528,-0.0008784974925220013,-0.050186637789011,-0.04125010594725609,-0.04221605136990547,-0.015659483149647713,0.02078971266746521,-0.014972532168030739,0.011648302897810936,0.023175163194537163,0.036854520440101624,-0.07643008977174759,0.09061922132968903,0.022118952125310898,-0.0052569652907550335,0.0008708851528353989,0.025118252262473106,-0.016355721279978752,0.01653726026415825,-0.028773868456482887,-0.025510363280773163,0.006743169389665127
-0.0015112070832401514,0.019033415243029594,0.01363188587129116,0.03474530205130577,0.023186510428786278,0.0002686208172235638,0.02249644510447979,0.029884060844779015,0.009269217029213905,-0.015316599048674107,0.02123497799038887,0.05607427656650543,0.016504598781466484,0.014135722070932388,0.007261154241859913,0.02330656722187996,0.013810906559228897,-0.03570173308253288,0.021385839208960533,0.005807075183838606,0.003529836656525731,0.015397811308503151,0.01130000688135624,-0.0335114486515522,0.03561798483133316,0.0046390872448682785,0.00483705522492528,-0.0008784974925220013,0.028406420722603798,0.018659919500350952,-0.0015843756264075637,0.015987230464816093,0.04448091983795166,-0.012643571011722088,0.012572645209729671,0.023512016981840134,0.02270912565290928,0.01722767949104309,0.026260051876306534,0.023475395515561104,-0.004953238181769848,0.0008708851528353989,0.025118252262473106,0.02276616357266903,0.01653726026415825,0.01716725528240204,0.012212404981255531,-0.01953136920928955
-0.0015112070832401514,-0.016772080212831497,0.01321583054959774,-0.06438270956277847,-0.020572438836097717,0.00034112835419364274,-0.015257440507411957,0.008215880021452904,-0.02851056680083275,-0.021825691685080528,-0.03639949858188629,-0.11906460672616959,-0.003234829055145383,-0.029774483293294907,-0.011294473893940449,-0.05552578717470169,0.009789450094103813,-0.016035282984375954,0.017072996124625206,-0.01794104091823101,0.010994643904268742,0.006162748206406832,0.010656469501554966,-0.003611916908994317,0.02629530057311058,0.0046390872448682785,0.004733030218631029,-0.0008784974925220013,-0.04423263669013977,-0.03734971210360527,-0.04275419935584068,-0.012877354398369789,0.009352583438158035,-0.013215592131018639,0.013702400960028172,0.017111750319600105,0.03846455365419388,-0.07643008977174759,0.0701582059264183,0.018501756712794304,-0.0061681452207267284,0.0008708851528353989,0.025118252262473106,-0.01429667603224516,0.01653726026415825,-0.028773868456482887,-0.025510363280773163,0.006743169389665127
0.004419063217937946,-0.017795095220208168,-0.017156293615698814,0.03474530205130577,0.023186510428786278,0.003313926514238119,-0.04626954719424248,0.027365610003471375,0.010267801582813263,-0.04948931187391281,0.006826359778642654,0.02688446268439293,-0.05956437811255455,0.014434431679546833,0.0015365442959591746,-0.024249909445643425,-0.027297314256429672,-0.0076068066991865635,0.02261807583272457,0.005807075183838606,0.010994643904268742,0.030852407217025757,0.002129662549123168,-0.04800819233059883,-0.0700390636920929,0.0046390872448682785,-0.01732058823108673,-0.0008784974925220013,-0.034110791981220245,0.0008741298224776983,-0.0005080400151200593,-0.03722098842263222,-0.09031381458044052,-0.012643571011722088,-0.013000933453440666,-0.0505962073802948,0.008678744547069073,-0.02273568883538246,-0.034378889948129654,-0.03394750505685806,-0.009711620397865772,0.0008708851528353989,-0.026542460545897484,0.009176458232104778,-0.015258532017469406,0.016703201457858086,-0.021142467856407166,0.006743169389665127
-0.0015112070832401514,0.019033415243029594,0.01363188587129116,0.03474530205130577,0.023186510428786278,0.0002686208172235638,0.02249644510447979,0.02959894761443138,0.009934940375387669,-0.015316599048674107,0.02123497799038887,0.0648312121629715,0.015541699714958668,0.014135722070932388,0.007261154241859913,0.02330656722187996,0.013810906559228897,-0.03570173308253288,0.021240869536995888,0.005807075183838606,0.00432704808190465,0.013324635103344917,0.011192748323082924,-0.03532354533672333,0.03561798483133316,0.0046390872448682785,0.004733030218631029,-0.0008784974925220013,0.027811013162136078,0.018347885459661484,-0.0021225428208708763,0.012857338413596153,0.04570632055401802,-0.012643571011722088,0.013086169958114624,0.022164590656757355,0.02270912565290928,0.011079472489655018,0.03593253344297409,0.021214649081230164,-0.004953238181769848,0.0008708851528353989,0.025118252262473106,0.02276616357266903,0.01653726026415825,0.015775099396705627,0.009829912334680557,0.006743169389665127
-0.0015112070832401514,-0.023251168429851532,-0.019652634859085083,0.0330062098801136,0.023090967908501625,0.00759185291826725,-0.0745849758386612,0.02822093665599823,0.010600668378174305,-0.021825691685080528,0.02123497799038887,0.021046506240963936,-0.05619426071643829,0.014434431679546833,0.0017339448677375913,-0.007969314232468605,-0.027118587866425514,-0.005198669154196978,0.02163952961564064,0.005807075183838606,0.010994643904268742,0.030852407217025757,0.0042211445979774,-0.05978678911924362,-0.06615462899208069,-0.03344353288412094,-0.010350808501243591,-0.0008784974925220013,-0.03351539000868797,-0.0024021989665925503,0.001644630916416645,-0.03270002827048302,-0.09031381458044052,-0.012643571011722088,-0.008071085438132286,-0.0505962073802948,0.008678744547069073,-0.013718314468860626,-0.034378889948129654,-0.03394750505685806,-0.006066901609301567,0.0008708851528353989,-0.030466068536043167,0.012470933608710766,-0.010899432003498077,0.022271811962127686,-0.009230006486177444,0.006743169389665127
-0.0015112070832401514,-0.018136100843548775,-0.016324177384376526,0.0330062098801136,0.023090967908501625,0.0055616507306694984,-0.04626954719424248,0.027935834601521492,0.011432815343141556,-0.021825691685080528,0.006826359778642654,0.01520854327827692,-0.05571278557181358,0.014434431679546833,-4.265806273906492e-05,-0.019965535029768944,-0.027297314256429672,-0.006804094184190035,0.022581826895475388,0.005807075183838606,0.010994643904268742,0.030852407217025757,0.0023441738449037075,-0.050726331770420074,-0.06731995940208435,0.0046390872448682785,-0.006605858448892832,-0.0057955216616392136,-0.038874004036188126,-0.005834544543176889,0.0013755477266386151,-0.03861204534769058,-0.09031381458044052,-0.012643571011722088,-0.010741421021521091,-0.0505962073802948,0.008678744547069073,-0.02539992146193981,-0.034378889948129654,-0.03394750505685806,-0.01254639308899641,0.0008708851528353989,-0.027850328013300896,0.011647314764559269,-0.011925104074180126,0.01809534803032875,-0.01042125467211008,0.006743169389665127
-0.0015112070832401514,0.019033415243029594,0.01363188587129116,0.031267132610082626,0.023186510428786278,0.0002686208172235638,0.02249644510447979,0.029123777523636818,0.007272049318999052,-0.015316599048674107,0.02123497799038887,0.025424974039196968,0.011690102517604828,0.013239591382443905,0.004694947507232428,0.02030751295387745,0.013721548020839691,-0.037507832050323486,0.02182074263691902,0.005807075183838606,0.0016455162549391389,0.014643928036093712,0.011353635229170322,-0.03441750258207321,0.03561798483133316,0.0046390872448682785,0.00483705522492528,-0.0008784974925220013,0.02007078379392624,0.015071564354002476,0.0011064634891226888,0.012161804363131523,0.03672001138329506,-0.012643571011722088,0.012264534831047058,0.020143453031778336,0.023054132238030434,0.01722767949104309,0.018075667321681976,0.02437969483435154,-0.004953238181769848,0.0008708851528353989,0.025118252262473106,0.02276616357266903,0.01653726026415825,0.012990785762667656,0.011815319769084454,0.006743169389665127
