,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data13
translation_x,0.5156532578695736,0.4951150796850534,0.420668836144932,0.5610327262250911,0.5942563826130405,0.8050359893022554,0.587817945343966,0.5831486830403878,0.531061275166429,0.27578837099681097,0.4935554749835718,0.5747188407656192,0.5587776359825889,0.7828923656881543,0.5920241163683992,0.6919140491327571,0.6997892563382355,0.9037391933252952,0.30534204751710936,0.5511299662603921,0.7758530855947647,0.4806969146073359,0.7044621712572408,0.5840065180176572,0.5807524368923729,0.515208778085047,0.5794072015680318,0.6865434830703601,0.726506171105894,0.4539380450919346,0.8818095989041046,0.9180559299689945,0.4717234882878567,0.3187313669757872,0.6143400155513223,0.5952949192191155,0.6760887451416671,0.5559310543145122,0.656039028321469,0.6165738148849562,0.42287563290668206,0.4398798455180146,0.4788976603131605,0.29388862918360004,0.36617888307286917,0.5651544036688025,0.5438260357588574,0.6073175446895998,0.7302086867861814,0.3474775006168098
translation_y,0.4122875061572393,0.4972586855269596,0.7441620573395693,0.560008686838783,0.391807874499424,0.7753342143904445,0.7652297325041308,0.7663638216998856,0.752901437416492,0.6966369158451593,0.5145617871703552,0.9106214418522351,0.7708259878521013,1.101479577197201,0.6845429724679586,0.7818133353550314,0.8919721491030499,0.8844286498952694,0.359978764104151,0.6444879540357196,0.915683478578766,0.7566636290052853,0.9095386419627745,0.8060596417955441,0.5764158998592879,0.37276575668815237,0.7411691358898516,0.8929979650453945,0.898615792429768,0.68240529801819,0.96550911523462,0.9217308171126395,0.7731427492425884,0.5832647951758303,0.7002055317244857,0.8846850016237289,0.9866854573508843,0.8772840782111375,0.9508876852632486,0.8310846028363934,0.3908604314767552,0.5687529358930394,0.6757646313917864,0.540960420632409,0.2319913801311111,0.6933958469825816,0.5654560696417179,0.6540574647783273,0.832699557491988,0.3096575739225096
translation_z,0.4077948848286659,0.5645246137072122,0.4042782554532556,0.6994235856922209,0.35724994751492467,0.6855797321807944,0.6282714580916475,0.7041525508535047,0.737629677169569,0.44856063731909157,0.7353964920963478,0.7553864509399619,0.572482242068165,0.8450839133403338,0.5208660011422896,0.7691644382541525,0.8077202392250573,0.9329835204685621,0.39188842655096545,0.603933145415239,0.9055411563841318,0.638216587162111,0.7877525638228833,0.7375013971732538,0.5191197681528203,0.43357420113386436,0.7379070172538236,0.7312609683553544,0.93811333275824,0.6238428382040748,0.8712344676794332,0.8645954855146085,0.6869167968267673,0.45273524115216324,0.5004159674562758,0.8922052033428902,0.7929133620250894,0.6857544230126553,0.7683817679833269,0.660621188343304,0.32210915523102646,0.49498513679724976,0.5812139973901722,0.5260125018070847,0.35868716091503594,0.5475849679482936,0.5458006810236675,0.6131884737687856,0.8292306762704729,0.4072403877276176
rpy_x,0.3527132809344389,0.3994947652352696,0.3944668569776857,0.4162110022232133,0.41803247423683354,0.5434631463785125,0.6298683015661308,0.4905284269634045,0.740056277702636,0.5233447263095168,0.5379649330373968,0.8420262411720625,1.059933593070769,0.8250944390808552,0.4702093220186856,0.7783542654231073,0.6355973518131925,0.7594105754047695,0.2440577813782121,0.5288115890751199,0.7227379687993616,0.49436948118213886,0.5929871170125374,0.5668147614066501,0.6557255206667802,0.28902640853581074,1.0055437081171594,0.8705863772928346,0.5096353511683063,0.5010916957406044,0.5609692516269882,0.5691847275438544,0.5438296814994188,0.3558334206282443,0.41868219615367774,0.7372299460269427,0.7127343933592218,0.8689582974699395,0.815140484361863,0.4400388369300874,0.3571772957638011,0.6085909526894717,0.5792273192221988,0.32631145603712364,0.2277364240310371,0.5881868111810156,0.45293513860981927,0.47797209482413594,0.5918459319364597,0.2484515289937228
rpy_y,0.8820682105290922,0.699966917097357,0.6588614260843029,0.8793671365243023,0.8352762893507406,1.0711295656772184,1.0509870558213303,0.8741742966938117,0.9470159747761193,0.6983164237905197,0.6252735314319056,1.099506970059453,0.8534048905274743,1.2913366782946096,0.8371268206968292,1.266210473905494,1.0103079965497574,1.156317587261504,0.7275751157212111,0.8350157464329029,1.0697922303206453,0.8876872109146787,1.1823449484241952,0.9461273687867551,0.8448906689147351,0.4939046213983933,0.9670954285666769,1.144142305679111,1.189889775623155,0.7284996701665047,1.1588074450931423,1.0717072612812566,1.1398236746109043,0.578944734278402,0.94559828441218,1.2182581414373796,1.1088399671952014,0.9534257948829228,1.0598979734875216,0.8278947115775215,0.3806194812263364,0.7787872457021316,0.7708588189058392,0.63818843320533,0.5799757431166865,0.8484367027079194,0.6701798079644283,0.903413091719349,1.1192858893339563,0.45764659187805035
rpy_z,0.658950867851765,0.7861451249331912,0.688941470630354,0.8024554547671818,0.6355248368865705,0.8431978049657234,0.9124663799429493,0.7411194769842484,0.8055473740381456,0.5750080810554623,0.5915995904966169,0.9696883401769822,0.7856765017632319,1.08744898650815,0.9113538188853334,1.0582360400933628,0.9056399103332717,1.0198255762632136,0.4501224341005967,0.8123282924808191,1.00194303120176,0.8011361757902609,1.240794364620518,0.7560235944180111,0.8856210193056082,0.49060207753995266,0.8493200842953104,0.9357071890980349,1.0180203077375265,0.6350475851730817,0.9909080823955874,1.0032654580269278,0.8067916615360158,0.46208589816496115,0.8048756357738633,1.0089024182891242,1.1093301894164593,0.9443183025940409,0.7401060090078713,0.8267493037556344,0.653252362495885,0.7332560538536328,0.6435646167712119,0.5482380895643062,0.4761263527542141,0.5964103928248727,0.7949408235498105,0.6991501861619684,0.99709198401961,0.5587422518453755
