Feature,Importance Mean,Importance Std
adc0_data0,0.01077501382134369,0.003202715270676747
adc0_data1,0.011522904831281247,0.002445041579215349
adc0_data2,0.011267339020561864,0.002355589524548757
adc0_data3,0.064957764299462,0.018104628108761633
adc0_data4,0.00797082537942475,0.003979992669621635
adc0_data6,0.019740465173188018,0.005710879720845427
adc0_data7,0.0671548619015397,0.018545562107617607
adc0_data8,0.007191904556985154,0.002660820715387269
adc0_data9,0.02353921136702187,0.006477873006561762
adc0_data10,0.042683868579372744,0.012582372215281131
adc0_data11,0.1905067940138913,0.03974681485130467
adc0_data12,0.23893153402033757,0.046870573612982906
adc1_data0,0.029596341356150847,0.009819683064016593
adc1_data1,0.07135055618426503,0.017989642239245974
adc1_data2,0.046518353239402364,0.01460348185314206
adc1_data3,0.018948691387811155,0.005186553521602634
adc1_data4,0.003238238157231642,0.00386323230593948
adc1_data5,0.0668404377162841,0.009912016378811188
adc1_data6,0.03120481337406824,0.00508160077578652
adc1_data7,0.0035819710173743595,0.002243228123418559
adc1_data8,0.06183769541668459,0.01069524923502611
adc1_data9,0.04592842377954483,0.012579265232271554
adc1_data10,0.011636492271844266,0.0024282336684436417
adc1_data11,0.26463573859340583,0.051617764025741066
adc1_data13,0.008118124852005084,0.0031590789459064535
adc1_data14,0.010850625889862537,0.0029753712964743703
adc1_data15,0.02999503935386601,0.004760844892118339
adc2_data0,-0.004006626591208648,0.004658871607052555
adc2_data1,0.10815950478693181,0.02257230580011507
adc2_data2,0.08488873297215643,0.019187635457987847
adc2_data4,0.10615906852602985,0.0220175504958674
adc2_data5,0.03509827495216728,0.006936443768626749
adc2_data6,0.07123452827527399,0.02118743736318108
adc2_data7,0.05764383945512676,0.01191790129859457
adc2_data8,0.010230799134653702,0.002837703444864491
adc2_data9,0.012230471942905516,0.007394656891675274
adc2_data11,0.04251798764359153,0.0049786322161641345
adc2_data13,0.07422933820511182,0.016624878318494775
adc2_data14,0.06036322651847811,0.01287953950078907
adc2_data15,0.0038104505658731885,0.00290528794953519
adc3_data0,0.04299576123286826,0.010412494443192156
adc3_data2,6.359360258038488e-05,0.0008288290253275529
adc3_data5,0.004345407149425199,0.0030291272882832514
adc3_data6,0.021476617990306732,0.005066122076852959
adc3_data7,0.008629833576938717,0.00462693301358985
adc3_data8,0.11047620042230402,0.021066624440283246
adc3_data9,0.04259521102882645,0.014023007640577423
adc3_data13,0.0008201645471424754,0.0013051346651180293
