Feature,Importance Mean,Importance Std
adc0_data1,0.016539092395771365,0.006216060757921724
adc0_data2,0.014326743064753827,0.003513176843302557
adc0_data3,0.027772290590289423,0.003950110889771851
adc0_data4,0.027593329200730772,0.0077566466294770745
adc0_data6,0.015401300485349012,0.0101784032750423
adc0_data7,0.010382681270962516,0.004187433388661127
adc0_data8,0.009687142952122314,0.0024117065016344237
adc0_data9,0.01094506868608682,0.002646394918760684
adc0_data10,0.005691155502842298,0.0012781997279707026
adc0_data11,0.08906324317028504,0.012529453210081625
adc0_data12,0.07646240366676911,0.023042103619631014
adc1_data0,0.02614090321111901,0.004937782386220369
adc1_data1,0.0359393261038621,0.011705912248075432
adc1_data2,0.037668386992860986,0.008998157731886561
adc1_data3,0.047518320671660695,0.008478100531130957
adc1_data4,0.035312145973882256,0.006096842594527664
adc1_data5,0.08515780280505698,0.020521717780247976
adc1_data6,0.045110123520946,0.011536087059979114
adc1_data7,0.015249253742719831,0.004829433896083021
adc1_data8,0.09422107280368434,0.018879411429944
adc1_data9,0.07598725044758563,0.023977159361911193
adc1_data10,0.013421391176896266,0.005930321535238214
adc1_data11,0.05328596288410879,0.01859999688016018
adc1_data13,0.03951961036912451,0.012566767356389709
adc1_data14,0.07243290485143486,0.01734597655220414
adc1_data15,0.011947315003573645,0.004170690234132723
adc2_data0,0.007609169798167737,0.0023041027009170576
adc2_data1,0.014790541974780153,0.005226022546163968
adc2_data2,0.010324549385912141,0.0017269231270635906
adc2_data3,0.031092339361049846,0.010178475539242277
adc2_data4,0.013442367355796639,0.005862577393368517
adc2_data5,0.0179562079680588,0.003164419400481589
adc2_data6,0.023356055842566927,0.01119843890975553
adc2_data7,0.007858427868367174,0.00350368558924241
adc2_data8,0.02450030012374561,0.007012843508491973
adc2_data9,0.00860330866986699,0.002921064219594855
adc2_data11,0.010842095938446962,0.003258779023681578
adc2_data13,0.018116705207622742,0.006445241995455414
adc2_data14,0.014519587951265164,0.004162193384431776
adc2_data15,0.01246834517525405,0.005664780338792632
adc3_data0,0.019340641127561602,0.007185201715836381
adc3_data2,0.00911703985227469,0.002736079541433512
adc3_data3,0.004387418459439215,0.0014598058397006274
adc3_data4,0.011317616357635486,0.005225529442856583
adc3_data5,0.032652658443759766,0.012748561119283026
adc3_data6,0.008742659856358729,0.0030783186239627283
adc3_data7,0.02402935039292949,0.011294117857154687
adc3_data8,0.030718803610277633,0.005908376568794493
adc3_data9,0.0053834134377373465,0.0012099904427445888
adc3_data13,0.0072232248150257946,0.001933562031399165
