adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data13
-0.03273186460137367,0.0542144700884819,0.0043699778616428375,0.01555970311164856,-0.0027410981711000204,0.01670633815228939,0.005455558188259602,-0.0013330650981515646,-0.0035902915988117456,-0.00148969073779881,0.03332887962460518,0.031856365501880646,0.04572274908423424,-0.0013493046863004565,0.037618350237607956,0.19691438972949982,0.033350344747304916,0.014529509469866753,0.007656469941139221,0.0010092903394252062,0.010454924777150154,0.0021785246208310127,0.04971342906355858,-0.013401033356785774,0.16489286720752716,0.08151375502347946,0.00908599328249693,-0.0005812487797811627,0.0034496246371418238,0.00222114403732121,0.01064735185354948,0.009535549208521843,-0.04982193931937218,0.003430836834013462,0.009670418687164783,0.0010041878558695316,0.03916522487998009,0.036777131259441376,-0.01439388282597065,-0.005079525988548994,0.004086856264621019,0.015111422166228294,0.007100745104253292,0.0035900247748941183,0.08484157174825668,0.0028679834213107824,0.036393776535987854,-0.0044267624616622925,-0.01616315171122551,0.016170496121048927
-0.003643504111096263,-0.033340711146593094,0.0043699778616428375,0.008572961203753948,0.019598137587308884,-0.009857420809566975,0.005607007071375847,-0.017519408836960793,-0.0035560482647269964,-0.00148969073779881,-0.021803105250000954,0.031856365501880646,-0.026658281683921814,-0.0022364831529557705,-0.07177269458770752,-0.10232635587453842,-0.019298382103443146,-0.015881773084402084,0.007656469941139221,0.0010092903394252062,0.00829482264816761,0.0021785246208310127,0.001296501257456839,-0.004828357137739658,-0.06297465413808823,-0.0038614433724433184,0.00908599328249693,0.003121060784906149,-0.004851502366364002,0.0021046441979706287,-0.03890884295105934,0.009521465748548508,0.008555371314287186,0.003430836834013462,0.009670418687164783,0.0010917619802057743,0.0393739715218544,-0.04478824883699417,-0.014697019942104816,0.021970121189951897,-0.023258278146386147,0.014810137450695038,0.007100745104253292,-0.004615895915776491,-0.004301419481635094,0.0028679834213107824,-0.023511333391070366,-0.0044267624616622925,-0.01616315171122551,0.0029386612586677074
0.03926178812980652,-0.0038277339190244675,0.0043699778616428375,0.010529246181249619,0.019598137587308884,0.005195369478315115,0.005607007071375847,-0.013891435228288174,-0.0035560482647269964,-0.00148969073779881,-0.04018043726682663,0.03119104541838169,0.04499160125851631,-0.0022328291088342667,0.011213608086109161,0.0008600848959758878,0.01571030169725418,-0.0016635137144476175,0.004498110618442297,0.0016520238714292645,-0.0008003670373000205,0.0021785246208310127,0.023049036040902138,7.031609129626304e-05,-0.031759921461343765,-0.0038614433724433184,0.00908599328249693,0.022373083978891373,0.004182079806923866,0.00222114403732121,0.021311325952410698,0.009483721107244492,0.02872639149427414,0.003430836834013462,0.009670418687164783,0.0010041878558695316,0.03916522487998009,0.036777131259441376,-0.01439388282597065,-0.005079525988548994,0.004086856264621019,0.014928028918802738,0.007100745104253292,0.0035900247748941183,-0.004301419481635094,0.0028679834213107824,-0.01592840999364853,-0.0044267624616622925,-0.01616315171122551,0.0029386612586677074
-0.03273186460137367,0.0542144700884819,0.0043699778616428375,0.015280226245522499,-0.003485738765448332,0.016927704215049744,0.005455558188259602,-0.0013330650981515646,-0.0035902915988117456,-0.00148969073779881,0.03224785998463631,0.031856365501880646,0.04572274908423424,-0.0013493046863004565,0.037618350237607956,0.19588245451450348,0.033078957349061966,0.014924461953341961,0.007656469941139221,0.0010092903394252062,0.010341230779886246,0.0021785246208310127,0.05006428807973862,-0.012666232883930206,0.16333217918872833,0.08151375502347946,0.009123899042606354,-0.0005812487797811627,0.0039379228837788105,0.00222114403732121,0.011274639517068863,0.00953611359000206,-0.04958465322852135,0.003430836834013462,0.009670418687164783,0.0010041878558695316,0.03916522487998009,0.036777131259441376,-0.01439388282597065,-0.005079525988548994,0.004086856264621019,0.015098309144377708,0.007100745104253292,0.0035900247748941183,0.08360352367162704,0.0028679834213107824,0.03715208172798157,-0.0044267624616622925,-0.01616315171122551,0.017188338562846184
0.0487155057489872,0.09356505423784256,-0.0014312887797132134,-0.012387271039187908,0.01587493345141411,-0.010078794322907925,-0.03846461698412895,-0.03342669829726219,-0.013143766671419144,-0.008670827373862267,0.014951546676456928,-0.12915381789207458,0.04645385965704918,-0.0011083428980782628,-0.005760860163718462,0.13500253856182098,0.09604033827781677,0.02163863740861416,-0.041561309248209,-0.002204376272857189,0.008863266557455063,0.05490262433886528,0.015330391004681587,0.006928456947207451,0.027548078447580338,0.056727416813373566,0.00901018362492323,0.0008996747783385217,-0.0536816380918026,0.027501709759235382,0.06584916263818741,0.009371055290102959,-0.024667486548423767,0.054884087294340134,-0.005485076457262039,-0.0018857648828998208,0.012444006279110909,0.038469377905130386,-0.004390406887978315,0.011951726861298084,0.004461449105292559,0.02078334428369999,0.007304126862436533,-0.03743956983089447,-0.005539517384022474,-0.10139337927103043,-0.024269621819257736,-0.005968501791357994,-0.01690564677119255,0.0029386612586677074
-0.018914883956313133,0.04536055400967598,0.004756729118525982,-0.012107801623642445,-0.01912320777773857,0.05721604824066162,-0.04103928431868553,-0.02910102717578411,-0.005781772080808878,-0.002925919834524393,-0.010992921888828278,0.019215067848563194,-0.1524111032485962,-0.0014770879643037915,-0.01707717962563038,0.044198404997587204,0.01462476048618555,0.05007517337799072,0.007656469941139221,0.05756983160972595,0.0061347149312496185,0.00010277205001330003,0.023750729858875275,-0.015115573070943356,-0.056731730699539185,-0.0038614433724433184,0.017159651964902878,-0.08425348252058029,-0.06295936554670334,0.0019881438929587603,0.041384726762771606,0.009461186826229095,-0.05029655247926712,0.0021910013165324926,-0.006915838457643986,-0.00871655810624361,-0.014068447053432465,-0.10198555141687393,0.027135701850056648,0.02910822257399559,-0.04760667681694031,0.014797039330005646,-0.0321519672870636,0.004102895502001047,-0.005539517384022474,-0.011430717073380947,0.1607537865638733,0.011376094073057175,-0.017588477581739426,0.0029386612586677074
-0.03782230615615845,-0.03432447835803032,-0.028503859415650368,-0.007077346555888653,-0.04034549742937088,0.012500407174229622,-0.0043886215426027775,-0.015705417841672897,-0.0035218086559325457,-0.002925919834524393,0.0073844064027071,-0.11118990927934647,-0.11219946295022964,-0.001309144077822566,-0.1528729945421219,-0.05795621871948242,-0.019298382103443146,0.010974941775202751,-0.0068193478509783745,0.0003665561380330473,0.009545409120619297,0.001763374311849475,-0.009930610656738281,-0.0021340891253203154,-0.06609611213207245,-0.0038614433724433184,0.009123899042606354,-0.05167315900325775,-0.03073148801922798,0.0019881438929587603,-0.020090017467737198,0.009481462650001049,-0.013988703489303589,0.0021910013165324926,-0.004478244110941887,0.0011793369194492698,-0.011563331820070744,-0.11586183309555054,-0.015000155195593834,0.025852235034108162,-0.06820918619632721,0.014797039330005646,0.007304126862436533,-0.01743764989078045,-0.005539517384022474,-0.019175853580236435,-0.024269621819257736,-0.005968501791357994,-0.016156518831849098,0.0029386612586677074
-0.03127744793891907,-0.03432447835803032,-0.03855939581990242,0.026738490909337997,-0.07534359395503998,0.040835071355104446,0.006212803069502115,-0.0006353779463097453,-0.0035218086559325457,-0.002925919834524393,-0.029370244592428207,-0.05929407477378845,-0.18969829380512238,-0.0014442290412262082,-0.24340346455574036,-0.08065720647573471,-0.019298382103443146,0.042571086436510086,-0.012609672732651234,0.0003665561380330473,0.010795993730425835,0.001763374311849475,-0.004317054990679026,-0.012666232883930206,-0.06609611213207245,-0.0038614433724433184,0.009237611666321754,-0.07314657419919968,-0.04611298814415932,0.0019881438929587603,-0.03138129785656929,0.009470762684941292,-0.032973192632198334,0.002810918726027012,0.009723410941660404,0.0010917619802057743,-0.030560433864593506,-0.11552339792251587,-0.014697019942104816,0.023973800241947174,-0.06483786553144455,0.014797039330005646,-0.026660675182938576,-0.0020515453070402145,-0.004301419481635094,-0.045390136539936066,-0.01441181730479002,-0.0044267624616622925,-0.01616315171122551,0.0029386612586677074
0.0501699224114418,-0.033340711146593094,0.0016627208096906543,0.008014018647372723,0.019598137587308884,-0.005872863810509443,0.005607007071375847,-0.015844956040382385,-0.0035560482647269964,-0.00148969073779881,-0.03801840916275978,0.03119104541838169,0.04499160125851631,-0.0022328291088342667,0.011213608086109161,-0.027000263333320618,0.0007841179613023996,-8.370554132852703e-05,0.007919665426015854,0.0016520238714292645,-0.0008003670373000205,0.0021785246208310127,0.017435478046536446,-0.0009094186825677752,-0.04268508031964302,-0.0038614433724433184,0.00908599328249693,0.022373083978891373,0.004914528224617243,0.00222114403732121,0.017547566443681717,0.009489920921623707,0.028963688760995865,0.003430836834013462,0.009670418687164783,0.0010041878558695316,0.03916522487998009,0.036777131259441376,-0.01439388282597065,-0.005079525988548994,0.004086856264621019,0.014810137450695038,0.007100745104253292,0.0035900247748941183,-0.004301419481635094,0.0028679834213107824,-0.015170115977525711,-0.0044267624616622925,-0.01616315171122551,0.0029386612586677074
-0.002916298806667328,-0.03432447835803032,0.004756729118525982,-0.012107801623642445,0.009173160418868065,0.043048739433288574,-0.03074071742594242,-0.02170553058385849,-0.005302384030073881,-0.002925919834524393,-0.025046175345778465,0.021211061626672745,-0.11731726676225662,-0.001546455081552267,0.06025097146630287,0.0349116176366806,0.0284653939306736,0.06903288513422012,0.007656469941139221,-0.002204376272857189,0.007271609269082546,0.00010277205001330003,0.0328727588057518,-0.01829969696700573,-0.04268508031964302,-0.0038614433724433184,0.01712174341082573,-0.08425348252058029,-0.06295936554670334,0.0018716432387009263,0.06961294263601303,0.00940203107893467,-0.05029655247926712,0.0021910013165324926,-0.005485076457262039,-0.00845383945852518,-0.008223185315728188,-0.0894630029797554,0.01834476739168167,0.018964601680636406,-0.0015320046804845333,0.014797039330005646,-0.0022548274137079716,0.004102895502001047,-0.005539517384022474,-0.07041285187005997,0.03791036829352379,-0.0013432764681056142,-0.017409488558769226,0.0029386612586677074
