Feature,Importance Mean,Importance Std
adc0_data1,0.035704186762343396,0.01549242676176207
adc0_data2,0.027890732539025558,0.009959622574128359
adc0_data3,0.03916631135950443,0.013629992190281728
adc0_data6,-0.0011123679126312416,0.0025170225990555485
adc0_data7,0.03539927677238522,0.012574674975250385
adc0_data8,0.036038879137418066,0.014440050753853791
adc0_data9,0.025075935322472397,0.0110258911648371
adc0_data10,0.0058728876698473905,0.0036313970613635724
adc0_data11,0.00020124903883611545,0.0106779885202334
adc0_data12,0.08394637577374657,0.026689516678761543
adc1_data0,0.008659454811185182,0.012956316452241984
adc1_data1,0.044840471164906116,0.017426027356572164
adc1_data2,-0.0019106092926553034,0.0019540478127429615
adc1_data3,0.0023658348393917616,0.0025069230281247984
adc1_data4,0.06594246559809497,0.022099360654452407
adc1_data5,0.037350032589436435,0.016515437586761824
adc1_data6,0.00953132623251855,0.005746682219796084
adc1_data7,0.02268128054188793,0.008154842797065852
adc1_data8,0.03952776324087155,0.014180574861299478
adc1_data9,0.0357489980170374,0.034447820464784534
adc1_data10,0.006127763717607091,0.004734535676544865
adc1_data11,0.023902004190425707,0.011206240445679277
adc1_data13,0.0021447301450998185,0.002727973841177
adc1_data14,0.04307742486188061,0.018562689165100257
adc1_data15,0.050249599373625095,0.02426390817536503
adc2_data0,0.08036612796107123,0.023867004465230178
adc2_data1,0.00131330851689639,0.003866023747513112
adc2_data2,0.030753853763703754,0.019902794982284457
adc2_data3,0.06313472062844562,0.023157056660167864
adc2_data4,0.033048976394976684,0.015257107280341391
adc2_data5,0.02520329092944345,0.007385236861742495
adc2_data8,0.040864714730717004,0.02118685619591797
adc2_data9,0.02074364669598542,0.011489599453071804
adc2_data11,0.01088266073058436,0.004106442545201881
adc2_data13,0.013847909878591086,0.0052213971673756715
adc2_data14,0.008089040407014669,0.00838662795582528
adc2_data15,0.026733346518724044,0.014406082001465297
adc3_data0,0.025569994790081523,0.011335191055491134
adc3_data2,0.017957231559322877,0.005549803323635526
adc3_data3,0.06333723703137438,0.018728061783809855
adc3_data4,0.06243465875036639,0.023174006537996426
adc3_data6,0.03125360130887104,0.011935894717786139
adc3_data7,0.07617712860462292,0.01902934432968146
adc3_data8,0.03799667846128551,0.012898979670174846
adc3_data9,0.028675393740942363,0.01566619476734555
adc3_data11,0.12645140262552915,0.04170676042415207
