Feature,Importance Mean,Importance Std
adc0_data0,0.00342527257161099,0.0019176321708338237
adc0_data1,0.010765113748954714,0.003951888512713225
adc0_data2,0.0036718695995663192,0.002801610842089387
adc0_data3,0.03455822910226119,0.011496823617802292
adc0_data4,0.01912775466454132,0.0031991601110079376
adc0_data6,0.029821319211192805,0.008480024961686034
adc0_data7,0.07235105354836129,0.018286088951955316
adc0_data8,0.015991103603575633,0.0053210477676048674
adc0_data9,0.02933399620778277,0.008124249608825006
adc0_data10,0.050584490319268774,0.010880860849672668
adc0_data11,0.2100352561993966,0.05391766588888543
adc0_data12,0.20791469105193877,0.03846167217093846
adc1_data0,0.04909616639794987,0.01689186391346801
adc1_data1,0.056364385355973746,0.016781282933452685
adc1_data2,0.0717922341000326,0.02739530747260871
adc1_data3,0.03297599456307314,0.006894050460973873
adc1_data4,0.039806910520932395,0.008593072360420012
adc1_data5,0.07237887596019844,0.01013838114351945
adc1_data6,0.039194878271036,0.004977737023349837
adc1_data7,0.008068480081188295,0.0026669110279532835
adc1_data8,0.0658862267451438,0.010000530549683811
adc1_data9,0.03198512214554486,0.010013523242170764
adc1_data10,0.021828435487228393,0.0065054080953556356
adc1_data11,0.31207183637442676,0.062435054995292824
adc1_data13,0.01562263491480326,0.005974887298145967
adc1_data14,0.0051728042496775,0.0022499109068924218
adc1_data15,0.033034286261011195,0.006189092978804067
adc2_data0,0.0053896057000215975,0.0043160771422039446
adc2_data1,0.11109938074981258,0.017418888037864542
adc2_data2,0.08591458998424388,0.018650560717184052
adc2_data4,0.19861001343264909,0.03976837535449021
adc2_data5,0.04214653262534198,0.007425477403367255
adc2_data6,0.08074799450902417,0.02001217589992476
adc2_data7,0.059066678619315825,0.011517815324443735
adc2_data8,0.0072831872924068895,0.0027699986476300053
adc2_data9,0.020284066844911054,0.010099875889474917
adc2_data11,0.03434241676305931,0.005363720033439507
adc2_data13,0.06889222288181415,0.01693957431037735
adc2_data14,0.059450862111997,0.015668781626032514
adc2_data15,0.007774877039376118,0.0025371374504559
adc3_data0,0.04614787585175375,0.007991826619540156
adc3_data2,0.00013447163293629563,0.000630114748769471
adc3_data5,0.0010291234791999892,0.001566036640440018
adc3_data6,0.02166417144361418,0.004375558722630768
adc3_data7,0.015001148651304705,0.004258556210729687
adc3_data8,0.17014105839973842,0.0364470255916121
adc3_data9,0.05142793877980238,0.013993515654549716
adc3_data13,0.0010707426512574759,0.0007264251686407965
