Training Loss
0.9092501103878021
0.8266673485438029
0.7165457010269165
0.6327331264813741
0.5957009146610895
0.4653792232275009
0.4188803931077321
0.40722444156805676
0.41288920243581134
0.34435029327869415
0.3608324055870374
0.32392549763123196
0.29723796248435974
0.240524522960186
0.24803712467352548
0.20468616982301077
0.22104446838299432
0.1764331410328547
0.18102339779337248
0.14643113935987154
0.14912781367699304
0.13830257331331572
0.1525138554473718
0.13141819338003793
0.11395350098609924
0.11514134332537651
0.1119334486623605
0.09875857767959435
0.09924222466846307
0.09995891153812408
0.13587495063742003
0.10433653617898624
0.10317626471320789
0.11591033513347308
0.09986936300992966
0.09207089990377426
0.08507523375252883
0.07565680705010891
0.08843227724234264
0.0753645443667968
0.073904304454724
0.0730475913733244
0.07219526233772437
0.06377847058077653
0.07655308830241363
0.06810022455950578
0.060595138308902584
0.06141048235197862
0.05973548504213492
0.06116473115980625
0.057842034846544266
0.0552453783651193
0.052577898216744266
0.052782170474529266
0.052379279707868896
0.05037076398730278
0.05007170885801315
0.04559863389780124
0.042764775920659304
0.047830196718374886
0.040711233081916966
0.04519699513912201
0.04021971765905619
0.04330699766675631
0.04072392204155525
0.047080514331658684
0.04503726027905941
0.04885913152247667
0.054790073074400425
0.04457497596740723
0.04917304248859485
0.04263728919128577
0.03462877823039889
0.03956876850376526
0.04050772202511629
0.03671126005550226
0.03660631272941828
0.037781951328118644
0.033485474375387035
0.03481443536778291
0.03223298272738854
0.043679011054337025
0.04082120737681786
0.03735035813103119
0.04363289289176464
0.035510990458230175
0.032578940192858376
0.03328758912781874
0.0312069666882356
0.026812218129634857
0.02565266067783038
0.02583551484470566
0.02969403564929962
0.02778683478633563
0.023857804325719673
0.02307478990405798
0.026995725308855373
0.026212547595302265
0.02657698591550191
0.023427978934099276
