adc0_stamp,adc1_stamp,adc2_stamp,adc3_stamp,rpy_stamp,translation_stamp,quaternion_stamp,adc0_data0,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data5,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc0_data13,adc0_data14,adc0_data15,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data12,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data10,adc2_data11,adc2_data12,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data1,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data10,adc3_data11,adc3_data12,adc3_data13,adc3_data14,adc3_data15,rpy_x,rpy_y,rpy_z,translation_x,translation_y,translation_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w
1719436769.337935098,1719436769.379165943,1719436769.360435262,1719436769.386583343,1719436769.366921804,1719436769.366904804,1719436769.366911555,625,534,533,588,610,622,540,501,621,621,622,621,490,623,623,622,622,621,623,496,367,503,382,313,621,622,624,624,622,288,622,263,561,517,626,622,510,626,620,625,623,623,622,621,622,621,622,621,625,624,250,621,603,624,554,626,621,621,621,621,622,622,621,621,2.30093,-3.28607,-2.16188,0.00602535,-0.00134045,0.0268583,0.0195254,-0.0290402,-0.0182777,0.99922
1719436769.444935098,1719436769.487165943,1719436769.468435262,1719436769.494583343,1719436769.466908463,1719436769.466896266,1719436769.466901326,625,534,534,588,610,622,540,501,621,621,622,621,489,623,623,622,622,621,623,496,368,503,382,313,622,622,624,624,622,288,622,263,561,516,626,622,510,626,620,625,623,623,622,621,622,621,622,621,624,624,250,621,603,624,554,626,621,621,621,621,622,622,621,621,2.31107,-3.26982,-2.15505,0.00612382,-0.00142889,0.0260865,0.0196183,-0.0288989,-0.0182186,0.999224
1719436769.553935098,1719436769.595165943,1719436769.576435262,1719436769.602583343,1719436769.566893904,1719436769.566885207,1719436769.566889179,625,534,534,589,610,622,541,503,622,621,622,621,490,623,623,622,622,621,623,496,367,504,382,313,622,622,624,624,622,288,622,263,562,517,626,622,510,626,620,625,623,623,622,621,622,621,622,622,624,624,249,621,604,624,554,625,621,620,621,621,622,622,621,621,2.33536,-3.25893,-2.15821,0.00699037,-0.00112772,0.026072,0.0198312,-0.0288084,-0.0182419,0.999222
1719436769.660935098,1719436769.703165943,1719436769.684435262,1719436769.710583343,1719436769.666925658,1719436769.666915844,1719436769.666920321,625,534,535,590,610,622,541,504,622,621,622,621,490,623,623,622,622,622,623,496,368,505,382,313,622,622,624,624,622,289,622,264,562,517,626,622,510,626,620,625,623,623,622,621,622,621,622,622,624,624,248,621,604,624,554,625,621,621,621,621,622,622,621,621,2.3494,-3.24132,-2.15627,0.00692929,-0.00128703,0.0259395,0.0199571,-0.0286567,-0.0182247,0.999224
1719436769.769935098,1719436769.811165943,1719436769.792435262,1719436769.818583343,1719436769.766882487,1719436769.766874367,1719436769.766878020,625,533,535,590,610,622,541,504,621,621,622,621,490,623,623,622,622,622,623,496,368,505,382,313,622,622,624,624,622,288,622,263,562,517,626,622,511,626,620,625,623,623,622,621,622,621,622,622,625,624,248,621,604,624,554,625,621,621,621,621,622,622,621,621,2.35803,-3.22993,-2.15726,0.00628617,-0.00167676,0.0255211,0.020034,-0.0285589,-0.0182333,0.999225
1719436769.876935098,1719436769.919165943,1719436769.900435262,1719436769.926583343,1719436769.866927559,1719436769.866908254,1719436769.866917095,625,534,536,591,611,622,542,505,621,621,622,621,490,623,623,622,622,621,623,496,368,505,382,313,622,622,624,624,622,289,622,263,562,517,626,622,511,626,620,625,623,623,622,621,622,621,622,621,625,624,249,621,604,624,555,626,621,621,621,621,622,622,621,621,2.35904,-3.20655,-2.15969,0.00540305,-0.0014092,0.0250185,0.0200462,-0.0283557,-0.0182585,0.99923
1719436769.985935098,1719436770.028165943,1719436770.009435262,1719436770.035583343,1719436769.966888892,1719436769.966881028,1719436769.966884410,625,534,537,590,611,622,542,504,621,621,622,621,491,623,623,622,622,621,623,495,368,504,381,313,622,622,624,624,622,286,622,259,562,517,626,621,511,626,619,625,623,623,622,621,622,621,622,621,625,624,250,621,602,625,555,626,621,621,621,621,622,622,621,621,2.35412,-3.20987,-2.14713,0.00569316,-0.00114644,0.0245609,0.0200058,-0.0283817,-0.0181496,0.999232
1719436770.093935098,1719436770.136165943,1719436770.116435262,1719436770.142583343,1719436770.166847733,1719436770.166837031,1719436770.166840983,625,534,544,588,612,622,543,507,621,621,622,621,493,623,623,622,622,621,623,497,369,505,382,314,622,622,624,624,622,286,622,260,563,516,626,620,511,626,619,625,623,623,622,621,622,621,622,621,625,624,249,621,603,624,555,625,621,620,621,621,622,622,621,621,2.42189,-3.17511,-2.20221,0.00492732,-0.00166659,0.0247579,0.0205891,-0.0280992,-0.0186196,0.99922
1719436770.201935098,1719436770.244165943,1719436770.225435262,1719436770.251583343,1719436770.266903261,1719436770.266894622,1719436770.266898509,625,534,541,589,613,622,542,504,621,621,622,621,492,623,623,622,622,621,623,496,369,506,382,313,622,622,624,624,622,286,622,260,562,516,626,621,511,626,619,625,623,623,622,621,622,621,622,621,624,624,248,621,603,625,554,626,621,621,621,621,622,622,621,621,2.47159,-3.16623,-2.19906,0.00477406,-0.00174323,0.0248907,0.0210248,-0.0280293,-0.0185817,0.999213
1719436770.309935098,1719436770.352165943,1719436770.332435262,1719436770.358583343,1719436770.366919889,1719436770.366902962,1719436770.366909948,625,534,542,588,612,622,542,506,621,621,622,621,492,623,623,622,622,621,623,496,369,505,382,313,622,622,624,624,622,286,622,259,563,516,626,621,511,626,619,625,623,623,622,621,622,621,622,621,625,624,249,621,603,624,555,626,621,621,621,621,622,622,621,621,2.42638,-3.17215,-2.21288,0.00414655,-0.00240556,0.0249284,0.0206262,-0.028076,-0.0187122,0.999218
