Training Loss
1.0665906071662903
1.029973417520523
0.9768246114253998
0.9644819796085358
0.933507889509201
0.8766737580299377
0.8473409712314606
0.8331023752689362
0.7900781035423279
0.774636834859848
0.7773273587226868
0.7545569539070129
0.7453661262989044
0.7074024528264999
0.7083337008953094
0.6774163246154785
0.6595030426979065
0.6347337663173676
0.6167143285274506
0.6152812987565994
0.5832590907812119
0.5634666830301285
0.566504642367363
0.5491781383752823
0.5122901797294617
0.5197340846061707
0.48723073303699493
0.4719489812850952
0.4676760584115982
0.44891121983528137
0.44660575687885284
0.42282354831695557
0.4127104729413986
0.41310589015483856
0.39033956825733185
0.38985081017017365
0.3728479743003845
0.35982245206832886
0.3492913767695427
0.3459872305393219
0.3319680243730545
0.32180482149124146
0.3222126215696335
0.30959858000278473
0.3049433305859566
0.2900046184659004
0.2921126112341881
0.27797330915927887
0.2700350061058998
0.262445330619812
0.2591294050216675
0.25718995928764343
0.24084123224020004
0.23526500165462494
0.23544622212648392
0.23594656586647034
0.22059768438339233
0.22298746556043625
0.21337564289569855
0.20544268935918808
0.2030014991760254
0.20025819540023804
0.19072535634040833
0.1887015774846077
0.1831563487648964
0.1840561032295227
0.18031619489192963
0.17312908917665482
0.16983139514923096
0.17349936068058014
0.16404208540916443
0.15741372108459473
0.15588807687163353
0.15456804633140564
0.15344344452023506
0.14890167117118835
0.14245910197496414
0.1418689638376236
0.13654626160860062
0.13441156595945358
0.13178444281220436
0.12637751549482346
0.12372241914272308
0.12218865007162094
0.1212889663875103
0.11510363593697548
0.11190294474363327
0.10859230160713196
0.1082390807569027
0.10437891259789467
0.10413940250873566
0.10157141461968422
0.09479714184999466
0.09494386985898018
0.09117584675550461
0.09139878302812576
0.08725538104772568
0.08624434098601341
0.0852992869913578
0.08577849343419075
