,adc0_data1,adc0_data2,adc0_data3,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data3,adc3_data4,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data11
translation_x,0.8451672586918919,0.9184797135958627,0.6254906399720497,0.8151761622870608,0.9643248734203322,0.7768751963512739,0.9553724521242131,1.0042407770695816,0.42651452579362403,1.0502171604263528,0.5580562290909485,0.583999132302423,0.8332379922927249,1.0496057746309042,0.9394968760181852,0.662099016124764,1.032078936467948,0.9641755545573758,0.6094623650071023,0.26818206310712833,0.6849989420198397,0.7209765912961781,0.44005644053435944,0.6637525666295185,0.8048610541958323,0.5595219239844407,0.8061985466610311,0.44902022014722665,0.757537408398413,0.7315604124035524,0.8788518708190822,0.6224314955949974,0.6475870541269109,0.5173213107129366,0.5703097627375178,0.5277457560203225,0.8313665114235917,0.8544914519757763,1.0513554732228232,0.5934166709090096,0.5734915760654977,0.9203324923104299,0.861438539962792,1.0798225828754986,0.5681000402277481,0.6412225411590096
translation_y,0.5460553750827588,0.6931022701197753,0.5065345534726597,0.7223141617291007,0.8771220727498168,0.6584283964906252,0.7184414185780503,0.8311771756707471,0.31688152149374327,0.8875261596006288,0.59714993391768,0.4090902299481247,0.6874010393183063,0.7767656688151618,0.8941823874295487,0.5946049415576091,0.7155210959840057,0.7720180133760193,0.45516031063813034,0.31598021581962676,0.7550821696747319,0.7834045562872614,0.42954056751848624,0.850611651324952,0.71981608710285,0.2600396152796165,0.5040262848510288,0.3532220184979975,0.7352371733925485,0.7064213061896178,0.6764078966618996,0.5947595499698473,0.4397657856487347,0.6181091253850366,0.7801500533122885,0.7374291819263705,0.5225288072849397,0.7407209219870154,0.9150082781836841,0.6124476952102582,0.3979987993201719,0.8914193245093078,0.6836821881494042,0.7819687300018541,0.7350996273301023,0.8366827468427185
translation_z,0.03556619763277946,0.0,0.0,0.0,0.0,0.01684101492525314,0.0,0.0,0.0,0.0,0.033210945008045334,0.0,0.0,0.0,0.006292401305564299,0.05484916659127537,0.0,0.0,0.0,0.23009396672494153,0.0,0.0,0.0,0.2389682524759067,0.05716370709467444,0.0,0.0013489009078495595,0.0,0.0,0.0,0.0,0.0,0.08726528057203731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060425033605949974,0.0,0.004019165234682376,0.0,0.028625226606750154,0.0553728742783699
rpy_x,0.34692846863292837,0.33904441025332965,0.17499202380345436,0.2105575674218112,0.3249562582687018,0.32364375770965714,0.3263059828292396,0.19430537994658548,0.1406184839266824,0.5632228615836643,0.31165676409872245,0.14307761884805137,0.2215409364051093,0.27946325973487207,0.5073449516541413,0.1884787021376939,0.3270599021955287,0.28009920477457007,0.19627823331578886,0.1391356217823918,0.39096386547954376,0.4547657474324831,0.017261540634867956,0.45070442151144174,0.4520946274482338,0.43326275647861223,0.2012574554220401,0.061439140346253085,0.5527924788989269,0.29835619807825653,0.41967048174518995,0.17905600801832744,0.26749266878734024,0.16437595085768142,0.32063074065600694,0.23107607593426893,0.14944963450621418,0.3141216872867385,0.5080018929251036,0.2946519036860782,0.15145083905965984,0.3410400000639544,0.39553295167851776,0.3637563634211112,0.3148351650343171,0.4741145355267382
rpy_y,0.4989932648122244,0.8343255835305439,0.37952857131275275,0.6232500822350673,0.6986346205635143,0.6222531452572613,0.7792562871894502,0.7350462754383247,0.23539853967926616,0.9136989732411824,0.5158328606394578,0.4733173316044945,0.7704120413515165,0.740196460476078,0.8208656977758806,0.7270194997712807,0.7634659728840827,0.7642870777749255,0.6051430772872088,0.38191609905747503,0.6069783650762979,0.7831705797161199,0.4586278691057879,0.8728235190932834,0.7033735982502194,0.6051483840238072,0.5876647344587178,0.3488696299772547,0.7633397848477954,0.648231153481005,0.9096257157354493,0.5457570269145335,0.6645903713398835,0.6531509926753267,0.6480671514796821,0.477169714707927,0.6214899125165452,0.7537997354070993,0.861475356079441,0.42301198824830877,0.4868160506239816,0.6976919577351426,0.8376252269334465,0.7926624959993198,0.6177108618570197,0.7337746280515747
rpy_z,0.7479902940165206,0.771920354462722,0.65779299506822,1.0177792113495714,1.0397314641306528,0.925006525728427,1.0137930642420525,0.858356384604742,0.397093293482218,1.327594901535492,0.783681823361073,0.3691335096458619,0.815828552040214,0.9296953351332964,0.975631536557455,0.855541703171522,0.7799182220127288,0.752373045338248,0.5402924594937015,0.441513164162628,0.9111485593111508,0.9434489296925326,0.38239771037562886,0.7691200751183285,0.9724349502036922,0.30009229899182355,0.6496780514111831,0.31086917592090346,0.8871698917251534,0.6182882688709619,0.857226798146159,0.677506780486137,0.5971138533084932,0.8037144586878233,0.8126259458225698,0.7809807100208801,0.7026647664304666,0.9380001709173518,1.0857356098234339,0.6328311897221681,0.40997935897423954,0.8997424245982029,0.865585667877028,0.973472413603186,0.7818796949058251,0.9163108245035154
