,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data13
translation_x,0.5012188528670567,0.4967487950880507,0.4222761841275817,0.5518323542696568,0.6070471679992391,0.8030444925121825,0.5900048042694905,0.5815109829724592,0.5343448719294694,0.27588430388285046,0.4855684838037626,0.5677439263147059,0.5646540368633981,0.7763832901435515,0.5967306134880572,0.6979906524298842,0.7025226631921573,0.8920163810218482,0.2942806166996115,0.5453672369381253,0.7758745736503121,0.48000135395101595,0.7020118176206283,0.5901315067287403,0.5699729132515654,0.531014013229024,0.5787530713273052,0.6827407152482241,0.7340470396917,0.4684392248588294,0.887359148992009,0.9187560108450152,0.4695802212337523,0.3000287621228299,0.6114105454941794,0.6030476383252119,0.6718116365232456,0.5574177398444151,0.6472005280983959,0.6098802136323087,0.4247629523824683,0.4405441177877436,0.47397883745539593,0.2976937431384685,0.3714111744845945,0.5594442810492803,0.5356457440880638,0.6083865683821394,0.725678746651226,0.3438208488594219
translation_y,0.405643999358801,0.5087120492204771,0.7445956426962987,0.5608593728929456,0.40401989573095864,0.7888252658288715,0.7609733450969101,0.7589780009407328,0.7535011686471109,0.6949838742055892,0.5211142343618902,0.9083438471117926,0.7635965556640256,1.0978441887102521,0.6881029907218519,0.787925198206314,0.8983027031305184,0.8879902760023528,0.3577284480845022,0.627276650419808,0.915172913810463,0.7635107005491304,0.901811888335645,0.8041487322652916,0.5677788069646663,0.3816567623629883,0.7369659883488873,0.8895866750466901,0.9028113729933533,0.6783647675269082,0.965218452134605,0.9230422053368206,0.7743592453963224,0.5859051227626249,0.7004382290472768,0.89358471782977,0.9901121990733284,0.8809154102034036,0.9348185011473547,0.818156286447135,0.3899417895833648,0.5668189259921208,0.6739538358291592,0.5550927804625712,0.23274926395140993,0.6953671635486756,0.5662192240068915,0.6382578759752633,0.8366678150313405,0.3180464254405515
translation_z,0.40353421645192666,0.5539366579944889,0.40677902542441835,0.6938778720107908,0.3596581973460089,0.6852836204936299,0.6322033296868028,0.7026392794220531,0.7338888962894439,0.4535656011111604,0.7471793686247556,0.7482395342203629,0.5680914263447803,0.8435773177341774,0.5307691828892098,0.7580026479936919,0.8121560123039049,0.9388928648923578,0.39360630669124186,0.6109153697553249,0.912875048204655,0.6371149346525462,0.7885838190267926,0.7312472553885856,0.5232179428152008,0.4388153444801093,0.7464033250483251,0.7229554761498149,0.9437002979788458,0.621942543783006,0.8796332574131136,0.8629215616292147,0.6895424735674771,0.4384599899867614,0.5023341226294593,0.8917332347835036,0.781781997588308,0.6832257721769479,0.7809929281703605,0.6641799595623343,0.3236243949824784,0.4948931637853047,0.5733722858113426,0.5242554118459346,0.3533646729008011,0.5470255731097899,0.5569482448745751,0.6068125745165167,0.8356771333998818,0.4027812919612399
rpy_x,0.3579787335753357,0.40556075574384964,0.3998921311523844,0.41107650076727165,0.41382060137353927,0.5486618928377753,0.6330413241025674,0.4920099831592526,0.7392477689903414,0.5225367095515083,0.5214580147657921,0.8316058894086256,1.0586440817439797,0.8363575460061479,0.47973369527440246,0.7750426937128494,0.6452395197723289,0.762065418556499,0.23037518910101173,0.5213928998021715,0.7359832607713246,0.5129592703824786,0.5996541274038356,0.5588677379930638,0.6628599586578501,0.2930208602240998,1.0172359987851234,0.8795656972177133,0.5163869060153563,0.5025483579473513,0.5461382944700186,0.5887946518570883,0.5431367207347315,0.36275988458765474,0.41547734810040815,0.7439196464450131,0.7044060566849746,0.8742773933938985,0.8003229949968298,0.4326266999487469,0.36572083969098035,0.6020981199561843,0.5832680087396063,0.3305811062368762,0.21925236817958949,0.5662260792585592,0.45438872174530287,0.46902953773054135,0.6035747683780324,0.249146717080464
rpy_y,0.8829186738304204,0.702455253759755,0.6469506856556233,0.8781640577911354,0.8392973480360442,1.0667396025180933,1.056192263970372,0.8782338741329485,0.9621611841134019,0.6968501917040348,0.6232092953486079,1.0992572141834658,0.8521144480391105,1.2881084407984105,0.847788956035723,1.2630839931280469,1.015514687233146,1.149786586203013,0.7270339799016772,0.8523604257182091,1.07257068838071,0.8705714064953471,1.183129704706074,0.9405684650225923,0.834511721684267,0.5053367230835968,0.9744666787516563,1.1485418397417462,1.1927823327458698,0.7385554947016635,1.1689374820663687,1.08396042979447,1.1412464177199988,0.5725196900354459,0.9403655456016531,1.2161387469473506,1.1070696949877332,0.9483559787480704,1.0665613387606854,0.829516244487206,0.37693384280033104,0.7820550309835796,0.7631216654542716,0.6380921729847409,0.5821969833733931,0.85217403628674,0.6712983034702402,0.9044251422090537,1.1317753698993291,0.4519506275541725
rpy_z,0.6523036226040619,0.7892071095993822,0.691566602885298,0.7953854754547156,0.6212669840851524,0.8368785848951443,0.9030021755198119,0.7285388429897357,0.814412266162396,0.5741283500596266,0.6032519192209196,0.97546064277424,0.7891858407478054,1.0842006714639654,0.9197410312405077,1.044963229378736,0.897881494014471,1.0121947956520203,0.44996555842580754,0.8271268636864417,1.013287403626379,0.789479887387708,1.239490520388404,0.7567326981475802,0.8759070826938613,0.4896223353360063,0.8652833497176813,0.941457628421337,1.0203359709203341,0.6359634278144304,0.9897776439075878,1.0015775072726698,0.8071601660854522,0.45073642165494476,0.8001978668277765,1.0211122711266505,1.1086226123077583,0.9526632454815456,0.7334983476481329,0.8140562154723248,0.651519742298531,0.7348098578059841,0.6448562756374385,0.5564590745202831,0.4806339261061048,0.6043218913196555,0.7935232531687242,0.6951593661074664,0.9899903669842458,0.5642983766027936
