Feature,Importance Mean,Importance Std
adc0_data1,0.0287143557414144,0.012450838840236048
adc0_data2,0.009522118587870557,0.003709855051816922
adc0_data3,0.023080939901410236,0.003305277585077859
adc0_data4,0.04084820566213815,0.00916709161618689
adc0_data6,0.02928570421347982,0.010103151014094319
adc0_data7,0.013469221083427286,0.004503417803503459
adc0_data8,0.013201234861858854,0.005409847531216923
adc0_data9,0.008247496434414817,0.0029210791450639297
adc0_data10,0.009151115841806699,0.002219184089261307
adc0_data11,0.07737101988819586,0.010611875694434806
adc0_data12,0.08736048751072122,0.03692496560922481
adc1_data0,0.025770980929815352,0.005584559884645727
adc1_data1,0.05299311643803686,0.014157182875901278
adc1_data2,0.03525316152263706,0.009691429522461548
adc1_data3,0.029677786144822714,0.005598132520392092
adc1_data4,0.03022687798044486,0.007275818485711171
adc1_data5,0.09907943897466624,0.021772696664821723
adc1_data6,0.01950105737025035,0.0034825325996094623
adc1_data7,0.015758817812415518,0.005624110658235526
adc1_data8,0.053983521099052044,0.011156889093170879
adc1_data9,0.11755765081117306,0.03510133927195062
adc1_data10,0.02262389331488273,0.00561790568161792
adc1_data11,0.02880866771424941,0.01207674138642835
adc1_data13,0.09132094004877352,0.019722951697254732
adc1_data14,0.12174727561657857,0.025503089952669766
adc1_data15,0.02767392529157566,0.006074024211095876
adc2_data0,0.008740163323974483,0.004371590102650231
adc2_data1,0.02239723941041733,0.0064925950117971695
adc2_data2,0.013782736164639195,0.00293446179444375
adc2_data3,0.03012239678962681,0.009381852779944258
adc2_data4,0.02175108321900128,0.007641175148389404
adc2_data5,0.03402808633972339,0.007565333321889181
adc2_data6,0.04637569162298481,0.0158321061845907
adc2_data7,0.012917125166461341,0.00888630180521937
adc2_data8,0.030939181618431778,0.005870860088665433
adc2_data9,0.02079894606008067,0.00498532751291985
adc2_data11,0.011343231663541368,0.003430254220396533
adc2_data13,0.033620175200417934,0.009607363192511214
adc2_data14,0.02420089936800437,0.004764765101267557
adc2_data15,0.010702654747525622,0.0059181566615264525
adc3_data0,0.03466631411815084,0.011075439153815335
adc3_data2,0.011517368342937439,0.0020283290280762403
adc3_data3,0.006541402428280855,0.0023612646036179578
adc3_data4,0.012125964608386396,0.003997972989551349
adc3_data5,0.03144885848392652,0.01136052010251475
adc3_data6,0.006103159110332072,0.0015268720019492705
adc3_data7,0.015541740604246767,0.005695040479990075
adc3_data8,0.021836908256311946,0.003214994134986901
adc3_data9,0.00547809702666318,0.0013747694646161093
adc3_data13,0.004657012297276993,0.0009085275994531214
