Feature,Importance Mean,Importance Std
adc0_data1,0.02516244758644428,0.010581542538966301
adc0_data2,0.0510695592286585,0.01641023860568489
adc0_data3,0.05687352371859604,0.019545095793389155
adc0_data6,0.008324922539099744,0.007576102959332094
adc0_data7,0.021528667749602465,0.00885781332803224
adc0_data8,0.009840939540201241,0.005853331659583989
adc0_data9,0.0034562105933857988,0.002592750004034697
adc0_data10,-0.0014489761435483224,0.001104027318087513
adc0_data11,0.001521636328729481,0.010223319310130428
adc0_data12,0.07214286086533622,0.024090256693183053
adc1_data0,0.010611319816672498,0.00826879681537607
adc1_data1,0.030318049718809324,0.010156779690354034
adc1_data2,-0.0035159051709107063,0.002790057037164746
adc1_data3,0.0019815513887108754,0.003589661964147706
adc1_data4,0.05772053777681183,0.021295964102746322
adc1_data5,0.02883256664643811,0.010356560259417346
adc1_data6,0.00789585953995868,0.004863068620656516
adc1_data7,0.02094604753766714,0.00837663033384167
adc1_data8,0.011363883633685599,0.004673679811692401
adc1_data9,0.048986659050663676,0.034276992101067785
adc1_data10,0.009077957775095739,0.005078894325986364
adc1_data11,0.0222855252069022,0.011500133319871379
adc1_data13,0.02026663953080462,0.011165976416309282
adc1_data14,0.028390023609686267,0.011530112131420566
adc1_data15,0.05095270562610743,0.02150953679850059
adc2_data0,0.03803704824224484,0.01698966654016828
adc2_data1,0.009852982128862903,0.00598023417108078
adc2_data2,0.04048960192991437,0.027930949444117715
adc2_data3,0.06044827276637558,0.023488335234599037
adc2_data4,0.00847764004960577,0.004582817578083956
adc2_data5,0.04814241300351875,0.013085060795606198
adc2_data8,0.019101250219363108,0.007568181834345827
adc2_data9,0.010973492362818239,0.01484298011828394
adc2_data11,0.00517696072988081,0.0022214196663025336
adc2_data13,0.02729699011190908,0.00995969604657374
adc2_data14,0.004732807833177662,0.001636204691507974
adc2_data15,0.03661100794131823,0.013163488303883182
adc3_data0,0.016507450221277534,0.009318774747137206
adc3_data2,0.008958725096360339,0.005616064066234165
adc3_data3,0.05716744621388795,0.022844059570064173
adc3_data4,0.10173135959170987,0.03131775001940275
adc3_data6,0.009219847536670107,0.004622338698815107
adc3_data7,0.09740080285797856,0.023645619201408268
adc3_data8,0.05749756134856232,0.019531255190745667
adc3_data9,0.017503878317971934,0.0120964306461193
adc3_data11,0.11724236767542298,0.039640784062891614
