adc0_data1,adc0_data2,adc0_data3,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data8,adc2_data9,adc2_data11,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data2,adc3_data3,adc3_data4,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data11
-0.05157525837421417,-0.04567970708012581,-0.042155370116233826,0.07029524445533752,5.554755625780672e-05,-0.034976527094841,-0.00117559137288481,0.008074242621660233,-0.08929751068353653,-0.014133241027593613,-0.0029940688982605934,0.0032571570482105017,0.006718291901051998,0.004529633093625307,0.05037664249539375,-0.08983761817216873,0.05401888117194176,-0.008901863358914852,-0.037214647978544235,0.07963012158870697,-0.0022538851480931044,0.02741933800280094,-0.046926405280828476,-0.06471087783575058,-0.12451864778995514,0.11263106763362885,-0.05680205672979355,-0.045561548322439194,-0.03744078055024147,-0.028751377016305923,-0.02769814245402813,-0.08712992817163467,-0.07397449761629105,-0.0230112187564373,0.00958398450165987,-0.00951535627245903,-0.05670201778411865,-0.005864412058144808,-0.025190724059939384,-0.06588467955589294,-0.027192484587430954,-0.027143118903040886,-0.043209467083215714,-0.004572814330458641,0.07012256234884262,0.3444536030292511
-0.013518639840185642,0.055805906653404236,-0.036504730582237244,0.09617181867361069,0.07182397693395615,-0.029723549261689186,0.055820174515247345,0.011123000644147396,-0.01264190673828125,0.19892199337482452,0.0375610776245594,0.0032571570482105017,0.016362464055418968,0.0006055855774320662,0.21730491518974304,-0.09795358777046204,0.08877912908792496,0.021756362169981003,-0.03786952421069145,0.05490346997976303,0.014494163915514946,0.027656257152557373,-0.046926405280828476,-0.06470523029565811,-0.04265706241130829,0.12787693738937378,-0.05680205672979355,0.5042179226875305,0.015937229618430138,-0.039638057351112366,0.10520924627780914,-0.06287714093923569,-0.06315310299396515,-0.03183242306113243,0.00958398450165987,-0.020776933059096336,-0.06780215352773666,0.06292358785867691,0.06892850250005722,-0.1008266881108284,-0.0745866596698761,-0.06917725503444672,0.2607787847518921,0.16331103444099426,0.11566662788391113,0.3005160987377167
-0.04396393522620201,-0.012942413799464703,-0.07040847092866898,0.08323352783918381,0.02995906211435795,-0.03322553262114525,0.01782299391925335,0.008970936760306358,-0.01264190673828125,0.018644491210579872,0.027422292158007622,0.028356146067380905,0.01154037844389677,0.003459438681602478,0.098070427775383,-0.09795358777046204,0.06349895149469376,-0.008901863358914852,-0.041143883019685745,0.030176814645528793,0.016355061903595924,0.028840864077210426,-0.046926405280828476,-0.06472781300544739,-0.11428597569465637,0.12787693738937378,-0.06734799593687057,-0.045561548322439194,-0.09081881493330002,-0.034194715321063995,-0.012930660508573055,-0.07096140086650848,-0.06856381148099899,-0.025951623916625977,0.0018111381214112043,-0.015146146528422832,-0.05670201778411865,0.0422871857881546,-0.002602112479507923,-0.11480347812175751,-0.0745866596698761,-0.04395677149295807,0.063186414539814,0.043393995612859726,0.09744898229837418,0.27122437953948975
0.05498326197266579,-0.3403152525424957,0.251677006483078,-0.015959979966282845,-0.16441376507282257,-0.055988430976867676,-0.1075676828622818,0.0014387133996933699,-0.08929751068353653,-0.25996625423431396,-0.11452071368694305,0.16640058159828186,-0.031858403235673904,0.01487484760582447,-0.11655159294605255,0.019728293642401695,-0.03130175173282623,-0.11109592020511627,0.011245801113545895,0.1043567806482315,-0.09343773871660233,0.021733198314905167,-0.046926405280828476,-0.06465441733598709,0.00850643403828144,0.05164747312664986,-0.01461829338222742,-0.045561548322439194,0.14938226342201233,-0.039638057351112366,-0.26397794485092163,-0.09117207676172256,-0.07397449761629105,0.006392770912498236,0.11840379983186722,0.01300780288875103,0.07094957679510117,-0.20878900587558746,-0.10048610717058182,0.29751208424568176,0.39935511350631714,0.05692516267299652,-0.6207872629165649,-0.3163570463657379,0.015469687059521675,0.40303710103034973
-0.013518639840185642,-0.032584793865680695,-0.04780598357319832,0.08538991957902908,0.026968715712428093,-0.030599046498537064,0.02162271738052368,0.009150276891887188,-0.01264190673828125,0.08419997245073318,0.0375610776245594,0.0032571570482105017,0.01154037844389677,0.003459438681602478,0.026529749855399132,-0.10606958717107773,0.05717891454696655,-0.008901863358914852,-0.035904910415410995,0.005450161173939705,0.018215956166386604,0.028603946790099144,-0.046926405280828476,-0.06472781300544739,-0.06312245875597,0.09738516807556152,-0.05680205672979355,-0.045561548322439194,-0.010751777328550816,-0.028751377016305923,0.016604311764240265,-0.05883500352501869,-0.0577424019575119,-0.028892023488879204,0.0018111381214112043,-0.020776933059096336,-0.04560185968875885,0.028529586270451546,-0.006366880610585213,-0.09383826702833176,-0.0429905503988266,-0.052363600581884384,0.002388767898082733,0.019410599023103714,0.10655781626701355,0.21264095604419708
-0.013518639840185642,0.06890082359313965,-0.042155370116233826,0.09401542693376541,0.07182397693395615,-0.029723549261689186,0.05961989611387253,0.011302339844405651,-0.01264190673828125,0.1825331747531891,0.0375610776245594,-0.009292337112128735,0.02118455432355404,0.0002488548634573817,0.241151824593544,-0.09795358777046204,0.09509918838739395,0.03197576850652695,-0.03983413800597191,0.07963012158870697,0.01077237818390131,0.027656257152557373,-0.046926405280828476,-0.06470523029565811,-0.04265706241130829,0.1431228667497635,-0.05680205672979355,0.8707374334335327,0.06931524723768234,-0.039638057351112366,0.09782548993825912,-0.06287714093923569,-0.06315310299396515,-0.03183242306113243,0.017356833443045616,-0.015146146528422832,-0.07335221767425537,0.05260537564754486,0.08398757129907608,-0.10781506448984146,-0.09038470685482025,-0.07758411020040512,0.2835778594017029,0.18729443848133087,0.09744898229837418,0.31516191363334656
-0.005907318089157343,-0.03585851565003395,-0.025203492492437363,0.07892076671123505,0.01201695203781128,-0.03322553262114525,0.01782299391925335,0.009150276891887188,-0.01264190673828125,0.06781110167503357,0.017283501103520393,0.0032571570482105017,0.01154037844389677,0.003459438681602478,0.026529749855399132,-0.09795358777046204,0.05717891454696655,-0.008901863358914852,-0.03328542411327362,0.05490346997976303,0.005189693067222834,0.027893176302313805,-0.046926405280828476,-0.06471652537584305,-0.05800612270832062,0.09738516807556152,-0.04625612124800682,-0.045561548322439194,0.015937229618430138,-0.017864691093564034,0.0018368278397247195,-0.06287714093923569,-0.06315310299396515,-0.025951623916625977,0.025129683315753937,-0.00951535627245903,-0.04560185968875885,-0.005864412058144808,0.001162657979875803,-0.05190788209438324,-0.027192484587430954,-0.052363600581884384,-0.02801005356013775,-0.004572814330458641,0.08834019303321838,0.24193266034126282
-0.04396393522620201,-0.01948988065123558,-0.05345660448074341,0.08323352783918381,0.02995906211435795,-0.03322553262114525,0.014023277908563614,0.008970936760306358,-0.01264190673828125,0.018644491210579872,0.0375610776245594,0.015806647017598152,0.006718291901051998,0.003816170385107398,0.098070427775383,-0.09795358777046204,0.060338933020830154,-0.008901863358914852,-0.03917926549911499,0.005450161173939705,0.018215956166386604,0.028840864077210426,-0.046926405280828476,-0.06473346799612045,-0.10405328124761581,0.11263106763362885,-0.06734799593687057,-0.045561548322439194,-0.11750782281160355,-0.034194715321063995,0.0018368278397247195,-0.06691927462816238,-0.06856381148099899,-0.028892023488879204,-0.005961707793176174,-0.020776933059096336,-0.051151931285858154,0.049165982753038406,-0.006366880610585213,-0.1008266881108284,-0.05878860875964165,-0.04395677149295807,0.05558670312166214,0.06737740337848663,0.10655781626701355,0.2565785348415375
0.07781724631786346,-0.14716531336307526,0.18952013552188873,0.05304419621825218,-0.04779009148478508,-0.04285598546266556,-0.027773605659604073,0.007894906215369701,-0.03180580586194992,0.08419997245073318,0.017283501103520393,0.07855410128831863,-0.0029258793219923973,0.008096949197351933,0.14576424658298492,-0.045199647545814514,0.025578677654266357,-0.04977948218584061,0.00011299450852675363,-0.04400314763188362,-0.019001934677362442,0.02670857310295105,-0.046926405280828476,-0.06471652537584305,0.0750189796090126,-0.03982790187001228,-0.01461829338222742,-0.045561548322439194,0.17607125639915466,0.09100213646888733,-0.16060547530651093,0.01796555705368519,-0.04151032492518425,-0.01124962605535984,0.08731245249509811,0.0017462220275774598,0.1042499914765358,-0.14687980711460114,-0.07413271814584732,0.3324540853500366,0.5889317989349365,0.06533198803663254,-0.5295906662940979,-0.12448982894420624,0.10655781626701355,0.24193266034126282
-0.005907318089157343,0.045984696596860886,-0.030854105949401855,0.09617181867361069,0.07182397693395615,-0.029723549261689186,0.052020445466041565,0.011123000644147396,-0.01264190673828125,0.19892199337482452,0.057838644832372665,-0.021841829642653465,0.02118455432355404,0.0009623172809369862,0.21730491518974304,-0.09795358777046204,0.08561910688877106,0.021756362169981003,-0.036559779196977615,0.05490346997976303,0.016355061903595924,0.027893176302313805,-0.046926405280828476,-0.06471087783575058,-0.03754071146249771,0.12787693738937378,-0.04625612124800682,0.32095804810523987,0.06931524723768234,-0.039638057351112366,0.08305799961090088,-0.05883500352501869,-0.0577424019575119,-0.03183242306113243,0.00958398450165987,-0.020776933059096336,-0.06225207820534706,0.06292358785867691,0.06892850250005722,-0.09383826702833176,-0.05878860875964165,-0.06917725503444672,0.2607787847518921,0.18729443848133087,0.11566662788391113,0.2858702540397644
